city,area_name,place_id,name,rating,popularity,price_level,types_csv,address,category_main
新北市,板橋區,ChIJZSu5o3apQjQRQ-sjs6EXyJU,森林敘事,4.6,697,,"restaurant,food,store,point_of_interest,establishment",220台灣新北市板橋區民權路202巷24號,其他
新北市,板橋區,ChIJtRymgrypQjQRQifBil1zZWk,角落utopia,4.8,1659,2.0,"restaurant,food,point_of_interest,establishment",220台灣新北市板橋區民族路83-1號,其他
新北市,板橋區,ChIJ427Q7BKpQjQRDITaj_oTYtw,金春喜韓廚-誠品板橋店,4.9,4338,2.0,"restaurant,food,point_of_interest,establishment",220台灣新北市板橋區中山路一段46號5樓,其他
新北市,板橋區,ChIJsdWbrBeoQjQRm7RVfculWHE,星馬廚房,4.5,2750,1.0,"restaurant,food,point_of_interest,establishment",220台灣新北市板橋區中山路一段158巷10號,其他
新北市,板橋區,ChIJPwFtMx-oQjQRyDjE21ZvByc,六必居潮州一品沙鍋粥(中山總店)板橋美食,4.2,6606,2.0,"restaurant,food,point_of_interest,establishment",220台灣新北市板橋區中山路一段158號,其他
新北市,板橋區,ChIJuaevwBioQjQReYnBzgKe6g0,望月樓,4.2,1730,3.0,"restaurant,food,point_of_interest,establishment",220台灣新北市板橋區新站路16號48樓,其他
新北市,中和區,ChIJRwrCpgypQjQR0eKzq_KFyMU,美術系烤滿分燒肉店-中和人氣燒肉|熱門燒肉|必吃燒肉|平價燒肉|必吃美食|在地推薦餐廳,4.8,4393,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區中和路378巷23號,其他
新北市,中和區,ChIJ3xNv0N2pQjQRitzd-bv-iBk,Creative Pasta 創義麵 永安市場店,4.4,4082,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區中和路400巷10號,義式
新北市,中和區,ChIJ7UGYHn4CaDQRM2_AJyjQaXo,連城小館,3.5,502,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區連城路263巷2號,其他
新北市,中和區,ChIJheiMcwapQjQR-tHQmvZa5XY,布納咖啡館 中和公園館｜網美餐廳｜下午茶｜早午餐｜聚餐｜慶生｜包場｜包廂,4.6,2665,2.0,"restaurant,cafe,point_of_interest,food,establishment",235台灣新北市中和區中安街85號B1,咖啡廳
新北市,中和區,ChIJKZrwuYACaDQRQRNBQ36-eoQ,我家牛排 中和店,4.3,16531,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區建一路92號,其他
新北市,中和區,ChIJyTpKVFOpQjQRwBXa-1csjKo,晶粵軒烤鴨餐廳（中和店）,5.0,3499,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區中山路二段351號B1,其他
新北市,中和區,ChIJjT_je2sDaDQRf4SVpCKl8wc,瓦chill餐室,4.4,552,,"meal_delivery,health,restaurant,store,point_of_interest,food,establishment",235台灣新北市中和區連城路347巷2弄5號1樓,其他
新北市,中和區,ChIJp74npdWpQjQRQbGXBsGlpeA,宇禾田宴會館- 餐廳/新北中和婚宴/喜宴/尾牙/圍爐/春酒/包場/謝師宴/會議活動場地租借/場地出租 推薦餐廳 桌菜/合菜/台菜 在地人推薦,4.6,676,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區中山路二段311號,中式
新北市,中和區,ChIJs1RYC4ICaDQRLZmA01xgVbM,揚日式料理,4.5,1337,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區中正路839巷7號,其他
新北市,中和區,ChIJ30wN73kCaDQRr8TMwcVPwNA,鄉村之家,4.5,23,,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區景平路431巷86號,其他
新北市,中和區,ChIJqwb4aGIDaDQR0oEm2ISF_9Q,食尚吃到飽涮涮鍋 中和員山店,4.6,4721,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區員山路391號,火鍋
新北市,中和區,ChIJsSrPEJWpQjQREm5Z6-9SbK8,越食堂-中和區越南美食,4.5,302,,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區中和路40巷3號,其他
新北市,中和區,ChIJX1ul5q6pQjQRcs80XOvP9d8,宇禾田鐵板燒-新北中和鐵板燒餐廳/創意料理 海鮮/海陸套餐 商務/慶生/約會 2025必吃排隊美食 環狀線/中和捷運站美食 訂位價格推薦 PTT Dcard,4.8,1084,,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區中山路二段311號2樓,海鮮
新北市,中和區,ChIJSx4TLIYDaDQRam6aucm4CKE,一水創意牛排-中和店 中和美食 中和美食推薦 中和小吃 中和餐廳 中和牛排 中和必吃 興南夜市美食 南勢角美食 景安美食,4.4,1801,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區景新街419號,中式
新北市,中和區,ChIJK5Msu0EDaDQRz_jRGHyITQs,巷弄牛排 (老闆一人作業 建議電話訂餐）,4.5,124,,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區員山路142巷19號,其他
新北市,中和區,ChIJ0-IZqoECaDQRRfnNCr3dNXQ,茶自點中和旗艦店,4.4,1111,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區建一路253號,其他
新北市,中和區,ChIJ_aicSSeoQjQRUYgtIA8Os_k,TGI FRIDAYS 星期五美式餐廳 環球餐廳,4.4,3784,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區中山路三段122號4樓,美式
新北市,中和區,ChIJ4VxamxSpQjQRImRqGpx8aZQ,時時香RICE BAR - 中和環球店,4.5,3509,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區中山路三段122號4樓,其他
新北市,中和區,ChIJfSH7vngDaDQRQLNLaO1njEM,鮨柒二,4.6,316,2.0,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區南山路72號,日式
新北市,中和區,ChIJO6Vt66CpQjQREuf4x_CxkZE,時光小館,4.6,227,,"restaurant,point_of_interest,food,establishment",235台灣新北市中和區中山路二段49號,其他
苗栗縣,苗栗市,ChIJU33dfcutaTQRQgQ1dKRnjUA,猫狸村Miaoli Village,4.7,1177,,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市府前路43號,其他
苗栗縣,苗栗市,ChIJNQUbn4-taTQRuVuzEh3jnT0,花鳥和食/苗栗美食 苗栗美食2024 苗栗日本料理 苗栗日式料理 苗栗丼飯 苗栗生魚片 苗栗親子餐廳,4.7,2349,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市自治路155號,日式
苗栗縣,苗栗市,ChIJ9esXRaitaTQRq79tVXx-jQ0,氛饗食堂,4.5,95,1.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市和平路48號,其他
苗栗縣,苗栗市,ChIJlzjVBQqsaTQRMlo2krGmFyg,NU PASTA 苗栗中正店,4.6,1229,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市中正路475號,義式
苗栗縣,苗栗市,ChIJ8W_SnwmsaTQRNhJflxAEiRs,閒人居茶坊,4.5,973,2.0,"restaurant,store,food,point_of_interest,establishment",360台灣苗栗縣苗栗市府前路59號,其他
苗栗縣,苗栗市,ChIJYVXwoBKtaTQRWCbgGBLXqZE,苗栗金選十大好店｜台灣百大伴手禮店｜烏色咖啡｜烏虎三色蛋捲必買｜烏色炸雞翅必吃｜烏色鬆餅必點｜客家特色美食｜寵物友善｜苗栗伴手禮｜ESG永續理念｜食材循環經濟｜苗栗美食｜餐廳｜,4.6,690,,"restaurant,store,food,point_of_interest,establishment",360台灣苗栗縣苗栗市縣府路102號,美式
苗栗縣,苗栗市,ChIJC1cU9vCraTQR-8C7BBBnMV8,江技舊記,4.2,9166,1.0,"store,restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市新苗街88號,其他
苗栗縣,苗栗市,ChIJh_5-Y7itaTQRCLsQoRkQYkE,首波里和風洋食餐酒館-苗栗美食 苗栗聚餐 苗栗義大利麵 苗栗restaurant 苗栗餐酒館 苗栗巨蛋美食,4.5,1317,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市北安街178號,義式
苗栗縣,苗栗市,ChIJUe20AkgDaTQRqAhTqCFSaG8,左岸人文概念餐廳,4.7,4037,2.0,"restaurant,food,point_of_interest,establishment",369台灣苗栗縣卓蘭鎮中山路87之1號,其他
苗栗縣,苗栗市,ChIJ32iMuRWtaTQRc2a6M0ZkmpI,波奇多夏威夷輕食-苗栗美食 苗栗健康餐 苗栗輕食 苗栗減脂餐 苗栗小吃 苗栗素食餐廳,4.6,383,,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市北安街200號,中式
苗栗縣,苗栗市,ChIJfUhCYVuqaTQRSjtf8h_G24g,饗樂花園餐館（最後點桌菜時間：13:30 / 19:30）,4.7,1689,2.0,"restaurant,food,point_of_interest,establishment",363台灣苗栗縣公館鄉大坑村162之3號,其他
苗栗縣,苗栗市,ChIJC_1RkHuraTQRkXhlZc_maCQ,范大哥餐館,4.6,591,2.0,"restaurant,food,point_of_interest,establishment",363台灣苗栗縣公館鄉五谷201-4號,其他
苗栗縣,苗栗市,ChIJKRVOcECtaTQRg3llpbthq5M,米盛食堂,4.6,1027,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市府前路29號1樓,其他
苗栗縣,苗栗市,ChIJGUlq7KitaTQRlTt2GidKD3Y,天長地久簡餐,4.7,62,,"restaurant,food,point_of_interest,establishment",36046台灣苗栗縣苗栗市大埔街29號,其他
苗栗縣,苗栗市,ChIJS1XOjKGtaTQRxs6N4nQJedE,歐兔啡食館（苗栗英才館）,4.4,249,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市英才路22號,其他
苗栗縣,苗栗市,ChIJrf0JbACtaTQRnDbdQ194xaw,小時厚牛排-苗栗市府店,4.6,864,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市府東路77號,其他
苗栗縣,苗栗市,ChIJ05yo0BCtaTQRXu7LYDa8Vqs,老和庄私廚料理,4.6,281,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市英才路30號,其他
苗栗縣,苗栗市,ChIJL8JrV9OraTQRGc5gnsyjW0o,石一籠 苗栗忠孝店,4.7,301,,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市忠孝路64號,其他
苗栗縣,苗栗市,ChIJAQqA4gSraTQR8f49rpnDfGk,舒喜食堂,4.8,194,1.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市至公路66號,其他
苗栗縣,苗栗市,ChIJexexOy4ZaDQRYxnBP32bblk,傳家堡餐館,4.2,869,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市長安街89巷18之1號,其他
苗栗縣,苗栗市,ChIJo8HuDAasaTQRKIhmMbEaGD4,阿發西式小食室 Alpha Small Eats (10/6公休一天，中秋節快樂🎑）,4.6,484,3.0,"meal_takeaway,restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市國華路993號,其他
苗栗縣,苗栗市,ChIJJcpdE1RTaDQRwkn5tX5Le54,橙香森林,4.2,3342,2.0,"restaurant,cafe,store,food,point_of_interest,establishment",362台灣苗栗縣頭屋鄉明德路6號,咖啡廳
苗栗縣,苗栗市,ChIJ_7yZ4f-raTQRe7rqE0tDhqs,三拾丼飯,4.4,248,,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市至公路136-2號,日式
苗栗縣,苗栗市,ChIJ34hudfaraTQRUyU8IJG44Y4,王甫尹餐館,4.1,710,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市忠孝路212號,其他
苗栗縣,苗栗市,ChIJGb617xCsaTQRkF0dM_6J8BI,品田牧場 苗栗家樂福店,4.9,7571,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市國華路599號,其他
苗栗縣,苗栗市,ChIJQ0TWJq-taTQRLAxrmb-yP9o,一山烏龍麵,4.4,385,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市縣府路88號,日式
苗栗縣,苗栗市,ChIJW-DnNQisaTQRuExZfHHSC9Q,三言兩語,4.3,222,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市忠孝路196號,其他
苗栗縣,苗栗市,ChIJ73Lxj2CraTQRJkbN01_Bg8k,仨吳咖啡 Chase Coffee,4.9,473,,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市中正路585號,咖啡廳
苗栗縣,苗栗市,ChIJxf_MxgeraTQRnRbLwplwLto,巧軒小吃,4.4,99,1.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市至公路59號,中式
苗栗縣,苗栗市,ChIJe10nNfKraTQR7uhL4WKwkSY,彌而蔬食人文珈琲館-野夫咖啡,4.4,511,2.0,"cafe,restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市新東街197號,咖啡廳
苗栗縣,苗栗市,ChIJdW_Qm1iraTQRcDlLFt4MxIc,小胖與二哥創意料理 (10/27~11/3 店休),4.6,487,,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市中正路1299號,其他
苗栗縣,苗栗市,ChIJRWA_JwmsaTQRVvD3ESI8olk,鄉園客家小館,4.1,974,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市華民路45號,其他
苗栗縣,苗栗市,ChIJJY-xchKqaTQRLZoZL6sQRZc,棗莊古藝庭園膳坊,4.2,9036,2.0,"restaurant,food,point_of_interest,establishment",363台灣苗栗縣公館鄉館義路43之6號,其他
苗栗縣,苗栗市,ChIJHdCuFHGsaTQRlYB6qmiIJkw,邀悅膳館,4.2,295,2.0,"restaurant,food,point_of_interest,establishment","20號, 玉清二街苗栗市苗栗縣台灣 360",其他
苗栗縣,苗栗市,ChIJz2aKG-KtaTQRtFJ3p8O96y0,函軒會館（原新富貴海鮮餐廳）,4.6,656,,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市英才路621號,海鮮
苗栗縣,苗栗市,ChIJWUINc26taTQRwSzItzjt1Ik,House V 好室鍋物-苗栗店,4.8,1819,2.0,"restaurant,food,point_of_interest,establishment",360015台灣苗栗縣苗栗市府東路113號,火鍋
苗栗縣,苗栗市,ChIJt516niKtaTQRMZQQY6i3Dg0,洋城義大利餐廳-苗栗家樂福店,4.6,1369,2.0,"restaurant,food,point_of_interest,establishment","號1樓, No. 599國華路苗栗市苗栗縣台灣 360",其他
苗栗縣,苗栗市,ChIJz53eG_-qaTQRHeJv5vU5wJI,福樂麵店,4.2,5602,1.0,"restaurant,food,point_of_interest,establishment",363台灣苗栗縣公館鄉福基村121號,其他
苗栗縣,苗栗市,ChIJu5kJCfGraTQR4szlfEhdiSk,喜悅小館,4.1,117,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市文學街17號17號360360,其他
苗栗縣,苗栗市,ChIJraZAC7qraTQRMfqyBYTGGZQ,好食好時台式居酒屋,4.2,864,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市中正路673號1樓,日式
苗栗縣,苗栗市,ChIJfx-F5Z-taTQRgFMq0CTkCpI,麵屋千穗,4.4,767,,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市至公路310號,其他
苗栗縣,苗栗市,ChIJY3-iwW-paTQR7LkpmD7FHbk,Could be café 一 庫比咖啡美式餐廳 苗栗-聯大店,4.2,1154,2.0,"cafe,restaurant,food,store,point_of_interest,establishment",36063台灣苗栗縣苗栗市聯大南路132號1樓,美式
苗栗縣,苗栗市,ChIJf1S8mGesaTQRt_0r2SvhOUk,苗栗老山東飯店,4.0,307,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市為公路739號,其他
苗栗縣,苗栗市,ChIJQRD68chMaDQROk3RAElWwkc,范頭家客家餐廳(苗栗頭份合菜餐廳),4.5,3157,2.0,"restaurant,food,point_of_interest,establishment",351台灣苗栗縣頭份市和平路263號,其他
苗栗縣,苗栗市,ChIJG8CBViytaTQRNtMiqP17rj0,初玖早午餐 菜單現場為主,4.4,122,,"restaurant,food,point_of_interest,establishment",36048台灣苗栗縣苗栗市民族路93號,早午餐
苗栗縣,苗栗市,ChIJi5D1ktgFaTQRgqYdxdm0YAE,映象水岸,4.5,3594,2.0,"restaurant,food,point_of_interest,establishment",367台灣苗栗縣三義鄉,其他
苗栗縣,苗栗市,ChIJGfLxAwysaTQRaJ8Y8VMla08,賞鐵板料理,4.6,420,,"restaurant,food,point_of_interest,establishment","17號, No. 17號 自治路293巷 苗栗市苗栗縣台灣 360",其他
苗栗縣,苗栗市,ChIJ_U9_p-mraTQR7Zeypz4-SP4,龍華小吃,4.1,1208,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市金龍街122號,中式
苗栗縣,苗栗市,ChIJrakRYDCtaTQR50no8xcFbEw,魚樂香活海鮮,4.5,66,,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市自治路333號,海鮮
苗栗縣,苗栗市,ChIJu_d9Je6raTQROQyJVmEagr0,meeting。食 手作餐點,4.3,98,,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市新苗街75號,其他
苗栗縣,苗栗市,ChIJhcMuRfCraTQRH7CHqS3qccM,阿蘭姊小吃店,4.4,2020,1.0,"restaurant,food,store,point_of_interest,establishment",360台灣苗栗縣苗栗市新苗街61巷49號,中式
苗栗縣,苗栗市,ChIJY5yaZ5araTQRQxUyubdiyCA,傳香麵食館/苗栗美食/小吃/麵食/必吃/restaurants/附近美食,4.3,284,,"food,store,point_of_interest,establishment",360台灣苗栗縣苗栗市光復路58號,中式
苗栗縣,苗栗市,ChIJ55n83g6saTQRmusLOAIl7ZM,艾思義式餐廳,4.1,596,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市自治路94號,義式
苗栗縣,苗栗市,ChIJ37fMIBitaTQR06N0l4lc28w,二分之三咖哩專門店(不定時店休，請參閱臉書粉絲頁公告）,4.7,594,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市中正路52號,其他
苗栗縣,苗栗市,ChIJ_cOE6TgEaTQRIz-vncN8bOE,漫步雲端森林廚房,4.2,1728,2.0,"restaurant,food,point_of_interest,establishment",367台灣苗栗縣三義鄉22號,其他
苗栗縣,苗栗市,ChIJEVrO1bytaTQRwcOgvUumyAY,好煮義-苗栗店,4.5,304,1.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市忠孝路63號,其他
苗栗縣,苗栗市,ChIJ63HJvRCtaTQRz7t22JCLE_8,青禾鍋物,4.8,2426,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市縣府路126號,火鍋
苗栗縣,苗栗市,ChIJ3cVQlQisaTQRLaYrt8ob_to,龍鳳客棧,4.2,249,2.0,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市民族路108號 號,其他
苗栗縣,苗栗市,ChIJFQxpMt-taTQR1y2uDmeef9o,鋒聲水起。先鋒麵食,4.5,170,,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市新倉街四號,其他
苗栗縣,苗栗市,ChIJ_1t4PPSpQjQR8Ezm_5YDgbA,在地人擔仔麵,4.7,443,,"restaurant,food,point_of_interest,establishment",360台灣苗栗縣苗栗市中正路175號,其他
台中市,北區,ChIJ2drbLGk9aTQR15-ns4NPxG8,JAI宅 義大利麵 一中店,4.5,6978,2.0,"restaurant,store,point_of_interest,food,establishment","號 2 樓, No. 125號三民路三段北區台中市台灣 404",義式
台中市,北區,ChIJC0ZdPnI9aTQR1pk-dxsdAgk,"信兵衛-台中日式料理推薦,台中海鮮丼推薦",4.8,42608,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區成功路478號,日式
台中市,北區,ChIJOdg8pdA9aTQR8wa6zIsRHtc,叁食初私房菜,4.6,2831,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區西屯路一段492巷54弄4號,其他
台中市,北區,ChIJcYz86-E9aTQRpuEFaf06Bu8,森林小徑 健行店(供餐至20:00)親子寵物友善餐廳 火鍋 義式料理 早午餐 下午茶 火山鬆餅 約會 慶生 聚餐,4.8,1285,2.0,"restaurant,cafe,store,point_of_interest,food,establishment",404台灣台中市北區健行路480-1號,火鍋
台中市,北區,ChIJSXySJzI9aTQRFNiZuX70okA,八又三分之一,4.8,1583,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區美德街232號,其他
台中市,北區,ChIJ5RZGYJ09aTQRYpHWSIFp4TY,高沐手作料理餐廳,4.3,1964,2.0,"restaurant,store,point_of_interest,food,establishment",404台灣台中市北區太平路19巷3弄15號,其他
台中市,北區,ChIJ3bU8nIQ9aTQR6dp-asnZUbM,貳食尋夢所,4.8,3556,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區英才路196號,其他
台中市,北區,ChIJBVogVPA9aTQRl5iYuwS6o9M,8德司創意餐館 （一中店）,4.6,4866,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區三民路三段142-1號,其他
台中市,北區,ChIJT0oqt2M9aTQRlFdjt_Dl0yQ,香緹1968,4.7,317,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區學士路196巷8號,其他
台中市,北區,ChIJ0-ZlezQ9aTQR2Vu4J4SImtA,摸摸韓食堂 모모식당 台中一中店,4.8,2227,,"restaurant,point_of_interest,food,establishment",404台灣台中市北區育才街3巷2號1樓,其他
台中市,北區,ChIJqZD4RdgXaTQRCzgJXiSlZe4,好食慢慢,4.4,2108,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區梅川西路三段68巷1號,其他
台中市,北區,ChIJlfgOYp09aTQRZ54QkUgzzCM,禾間糧倉-台中美食 台中義大利麵 台中早午餐 台中餐廳推薦 台中聚餐餐廳 台中勤美美食 科博館美食 台中西區美食 台中北區美食,4.5,3688,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區臺灣大道二段342-1號,義式
台中市,北區,ChIJnf18xGg9aTQRmjYlRZ4SPfs,HUN混 義大利麵 一中店,4.5,5206,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區三民路三段114號2樓,義式
台中市,北區,ChIJ6fLWB3M9aTQR6cnF3zkgxvg,森川丼丼梅亭橫町,4.7,8508,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區梅亭街214號,日式
台中市,北區,ChIJBc0a3TQ9aTQRJHNuywVKd-M,擺渡人文蔬食料理,4.8,994,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區學士路181號1樓,素食
台中市,北區,ChIJjdvGujE9aTQRxrzMMWUb-ak,米拉義式餐廳 台中義大利麵推薦,4.9,563,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區學士路248巷24號,義式
台中市,北區,ChIJ29KXmmM9aTQR7LX_dXELn_o,寧菠小館,4.1,1131,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區學士路146號,其他
台中市,北區,ChIJiWiykmg9aTQRAB2QtSaqKeI,JT燉飯-台中一中街 義式料理美食餐廳 燉飯 義大利麵 披薩pizza專賣店推薦,4.4,4454,,"restaurant,point_of_interest,food,establishment",404台灣台中市北區一中街97號,義式
台中市,北區,ChIJY0H0C2M9aTQR2fSZk3et0WE,路義思小館～不定時休假請見google maps#FB訂位不漏接#窯烤披薩Kiln baked pizza#義大利麵Pasta#素食vegetarian#中國醫美食,4.6,545,2.0,"restaurant,point_of_interest,food,establishment",404台灣台中市北區五常街192號,義式
台中市,北區,ChIJh6Z8ONEXaTQRhRI2JMiK_3U,渼金咖哩,4.8,1607,2.0,"restaurant,point_of_interest,food,establishment","1 No. 60號, 青島西街北區台中市台灣 404",其他
彰化縣,彰化市,ChIJgeVUZPk5aTQRixkOBgEmnnQ,八棧食堂,4.8,2492,2.0,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市永安街437號,其他
彰化縣,彰化市,ChIJ3eFo75U5aTQRytucel8Y6uo,歲月靜好,4.8,249,,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市辭修北路112號,其他
彰化縣,彰化市,ChIJh_6Ur9k5aTQRXZCwf4bC1vA,鹽岸-島嶼的義法料理,4.8,1490,2.0,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市中正路一段252號,其他
彰化縣,彰化市,ChIJ0_WqMhs5aTQRhsnxwxMPuS0,得魚食堂,5.0,3593,1.0,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市大埔路380號,其他
彰化縣,彰化市,ChIJ6xYBE3lHaTQRcJyYoHwPU6I,食遇SHI YU,4.7,301,,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市平安街14號,其他
彰化縣,彰化市,ChIJxTNXjEk5aTQR0acwfn6paoU,丹雲小餐館 中式小炒 -彰化午餐首選|平價午餐|推薦晚餐|熱炒推薦|人氣熱炒|特色餐廳,4.9,1077,,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市福安里福鎮街7號,中式
彰化縣,彰化市,ChIJD99hZ4c4aTQRxHxEhZ7SmAE,天利食堂 彰化中正店,4.5,3674,2.0,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市中正路二段689號,其他
彰化縣,彰化市,ChIJ0RcAnZA4aTQRRQg8M2j9waY,秋本家,4.5,1606,2.0,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市中正路二段28號,其他
彰化縣,彰化市,ChIJ8U1MfqQ5aTQRQVsxBFfymJo,五零五呷複合式餐飲,4.3,902,,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市光華街156號,其他
彰化縣,彰化市,ChIJN5uwxaU5aTQRgwyu6Ez7weE,石對 小料理所/日式刨冰,4.6,249,2.0,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市民生路320號,其他
彰化縣,彰化市,ChIJgUoUAbY5aTQRanFXoUF1Kjo,路思大新創園區 | 義式餐酒館 ‧ 手作皮件課程 ‧ 咖啡午茶,4.8,1906,3.0,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市中山路三段714巷70-2號,義式
彰化縣,彰化市,ChIJqSM4iHs5aTQRLbKIDskBZ9I,彰化精緻外燴｜私廚｜歐式自助餐｜彰化美食｜彰化餐酒館(純預約制)｜Enjoy Catering,4.6,476,,"restaurant,point_of_interest,food,establishment",500025台灣彰化縣彰化市民族路253巷45之5號,其他
彰化縣,彰化市,ChIJiaaVxKg5aTQRjx00RU-9S5Y,宮本武丼｜直火燒肉丼｜彰化中山店｜特色美食｜人氣餐廳｜必吃｜日料｜餐廳｜燒肉｜外帶便當｜定食,4.6,1869,,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市中山路一段561號,日式
彰化縣,彰化市,ChIJEUe4yzU5aTQRZCblsOcRwDU,立軒閣文化廚苑,4.5,564,2.0,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市成功路249號,其他
彰化縣,彰化市,ChIJcUfwEIU5aTQRRM0FJ-ABj9E,牽思 MP bistro to go,4.9,106,,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市博愛街123巷6號,其他
彰化縣,彰化市,ChIJ-SzbnJo4aTQR6vu41gaM4w8,星野手作料亭,4.6,315,,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市長安街182號,其他
彰化縣,彰化市,ChIJoUPqLIk4aTQRpdb6accumW0,尚將日式定食,4.5,415,2.0,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市光華街25號,其他
