city,area_name,place_id,name,lat,lng,rating,user_ratings_total,price_level,types,address
桃園市,中壢區,ChIJ1_mM9NQjaDQR7pfWhvCZz-8,Louisa Coffee 路易莎咖啡(平鎮文化門市),24.9560073,121.2030587,4.1,602,1.0,"cafe,store,food,point_of_interest,establishment",文化街25號
桃園市,中壢區,ChIJCU0NsiYiaDQRay86Kxr6j9c,Louisa Coffee 路易莎咖啡(中壢南園店),24.9715532,121.2337387,4.2,281,1.0,"cafe,food,point_of_interest,establishment",南園二路81號
桃園市,中壢區,ChIJ-Rhsi0kiaDQRQHb4PUsEgR4,Louisa Coffee 路易莎咖啡(中壢延平門市),24.9559394,121.2229281,4.0,396,1.0,"cafe,store,food,point_of_interest,establishment",延平路536號
桃園市,中壢區,ChIJWQF9QrgjaDQRw6fbDvP9XgY,Louisa Coffee 路易莎咖啡(中壢復興門市),24.9581265,121.2257948,2.9,994,1.0,"cafe,food,point_of_interest,establishment",復興路17號
桃園市,中壢區,ChIJEbT4JzciaDQRJ_XkOlo5uQI,Louisa Coffee 路易莎咖啡(中壢SOGO門市),24.9622104,121.2252347,3.2,623,1.0,"cafe,food,point_of_interest,establishment",元化路303號
桃園市,中壢區,ChIJNcNbSUcjaDQRyOV93OISAmY,Louisa Coffee 路易莎咖啡(中原家樂福門市),24.9623966,121.23241,1.9,129,,"store,food,point_of_interest,establishment",中華路二段501號
桃園市,中壢區,ChIJc1nHX-cjaDQR2Bt49hyZhkM,Louisa Coffee 路易莎咖啡 (中原大學門市),24.9590191,121.2412934,2.2,82,,"store,food,point_of_interest,establishment",中北路200號中原大學(活動中心1F
桃園市,中壢區,ChIJFYCEAFwjaDQRAdum39v3Ujs,老窩咖啡☕️平鎮環南店(˶‾᷄ ⁻̫ ‾᷅˵),24.9518007,121.2064814,4.6,264,,"cafe,food,point_of_interest,establishment",環南路222號
桃園市,中壢區,ChIJ-ei3JTYiaDQRbqEfU7aa3QI,老窩咖啡館-中壢站前店,24.9571182,121.2244255,4.1,631,1.0,"cafe,food,point_of_interest,establishment",中央東路23號
